0,000	24,987
0,104	24,986
0,206	24,986
0,308	24,986
0,410	24,986
0,512	24,986
0,614	24,986
0,716	24,986
0,818	24,985
0,920	24,985
1,022	24,985
1,124	24,984
1,226	24,984
1,328	24,984
1,430	24,984
1,532	24,984
1,634	24,984
1,736	24,984
1,838	24,984
1,940	24,984
2,042	24,983
2,144	24,983
2,246	24,983
2,348	24,982
2,450	24,982
2,552	24,981
2,654	24,981
2,756	24,981
2,858	24,981
2,960	24,981
3,062	24,981
3,164	24,981
3,266	24,981
3,368	24,980
3,470	24,980
3,572	24,980
3,674	24,980
3,776	24,980
3,878	24,982
3,980	24,982
4,082	24,983
4,184	24,983
4,286	24,983
4,388	24,982
4,490	24,982
4,592	24,982
4,694	24,982
4,796	24,981
4,898	24,981
5,000	24,981
5,102	24,981
5,204	24,981
5,306	24,981
5,408	24,981
5,510	24,981
5,612	24,981
5,714	24,981
5,816	24,979
5,918	24,979
6,020	24,979
6,122	24,979
6,224	24,979
6,326	24,980
6,428	24,980
6,530	24,980
6,632	24,980
6,734	24,980
6,836	24,979
6,938	24,979
7,040	24,979
7,142	24,978
7,244	24,978
7,346	24,978
7,448	24,978
7,550	24,977
7,652	24,977
7,754	24,977
7,856	24,976
7,958	24,976
8,060	24,976
8,162	24,976
8,264	24,976
8,366	24,974
8,468	24,974
8,570	24,973
8,672	24,973
8,775	24,973
8,877	24,974
8,979	24,974
9,081	24,975
9,183	24,975
9,285	24,975
9,387	24,975
9,489	24,975
9,591	24,975
9,693	24,975
9,795	24,975
9,897	24,974
9,999	24,974
10,101	24,972
10,203	24,972
10,305	24,972
10,407	24,971
10,509	24,971
10,611	24,972
10,713	24,972
10,815	24,972
10,917	24,972
11,019	24,972
11,121	24,972
11,223	24,972
11,325	24,972
11,427	24,972
11,529	24,972
11,631	24,972
11,733	24,972
11,835	24,972
11,937	24,972
12,039	24,972
12,141	24,971
12,243	24,971
12,345	24,971
12,447	24,971
12,549	24,971
12,651	24,971
12,753	24,971
12,855	24,971
12,957	24,971
13,059	24,971
13,161	24,971
13,263	24,971
13,365	24,971
13,467	24,971
13,569	24,971
13,671	24,972
13,773	24,972
13,875	24,973
13,977	24,973
14,079	24,973
14,181	24,973
14,283	24,973
14,385	24,974
14,487	24,974
14,589	24,974
14,691	24,974
14,793	24,974
14,895	24,973
14,997	24,973
15,099	24,973
15,201	24,973
15,303	24,973
15,405	24,971
15,507	24,971
15,609	24,971
15,711	24,971
15,813	24,971
15,915	24,972
16,016	24,972
16,118	24,973
16,220	24,973
16,322	24,973
16,424	24,974
16,526	24,974
16,628	24,974
16,730	24,974
16,832	24,974
16,934	24,974
17,036	24,974
17,138	24,974
17,240	24,974
17,342	24,974
17,444	24,974
17,546	24,974
17,648	24,973
17,750	24,973
17,852	24,974
17,954	24,974
18,056	24,974
18,158	24,975
18,260	24,975
18,361	24,976
18,462	24,976
18,564	24,976
18,666	24,975
18,768	24,975
18,870	24,975
18,972	24,975
19,074	24,975
19,176	24,975
19,278	24,975
19,380	24,976
19,482	24,976
19,584	24,976
19,686	24,977
19,788	24,977
19,890	24,977
19,992	24,977
20,094	24,977
20,196	24,978
20,298	24,978
20,400	24,978
20,502	24,978
20,604	24,978
20,706	24,978
20,808	24,978
20,910	24,978
21,012	24,978
21,114	24,978
21,216	24,978
21,318	24,978
21,420	24,977
21,522	24,977
21,624	24,976
21,726	24,976
21,828	24,976
21,930	24,976
22,032	24,976
22,134	24,976
22,236	24,976
22,338	24,976
22,440	24,977
22,542	24,977
22,644	24,976
22,746	24,976
22,848	24,976
22,950	24,976
23,052	24,976
23,154	24,976
23,256	24,976
23,358	24,976
23,460	24,975
23,562	24,975
23,664	24,975
23,766	24,975
23,868	24,974
23,970	24,974
24,072	24,974
24,174	24,975
24,276	24,975
24,378	24,975
24,480	24,975
24,582	24,975
24,684	24,975
24,786	24,975
24,888	24,974
24,990	24,974
25,092	24,974
25,194	24,974
25,296	24,974
25,398	24,974
25,500	24,974
25,602	24,974
25,704	24,976
25,806	24,976
25,908	24,976
26,010	24,976
26,112	24,976
26,214	24,976
26,317	24,976
26,419	24,976
26,521	24,976
26,623	24,977
26,725	24,977
26,827	24,977
26,929	24,977
27,031	24,977
27,133	24,977
27,235	24,977
27,337	24,977
27,439	24,977
27,541	24,977
27,643	24,977
27,745	24,977
27,847	24,977
27,949	24,977
28,051	24,977
28,153	24,976
28,255	24,976
28,357	24,976
28,459	24,976
28,561	24,976
28,663	24,975
28,765	24,975
28,867	24,975
28,969	24,974
29,071	24,974
29,173	24,974
29,275	24,974
29,377	24,974
29,479	24,974
29,581	24,974
29,683	24,975
29,785	24,975
29,887	24,975
29,989	24,973
30,091	24,973
30,193	24,973
30,295	24,973
30,397	24,974
30,499	24,974
30,601	24,974
30,703	24,974
30,805	24,974
30,907	24,974
31,009	24,974
31,111	24,974
31,213	24,973
31,315	24,973
31,417	24,973
31,519	24,973
31,621	24,973
31,723	24,974
31,825	24,974
31,927	24,975
32,029	24,975
32,131	24,975
32,233	24,974
32,335	24,974
32,437	24,974
32,539	24,974
32,641	24,974
32,743	24,973
32,845	24,973
32,947	24,972
33,049	24,972
33,151	24,972
33,253	24,972
33,355	24,972
33,457	24,972
33,558	24,972
33,660	24,972
33,762	24,972
33,864	24,972
33,966	24,973
34,068	24,973
34,170	24,974
34,272	24,974
34,374	24,974
34,476	24,974
34,578	24,974
34,680	24,974
34,782	24,974
34,884	24,974
34,986	24,973
35,088	24,973
35,190	24,972
35,292	24,972
35,394	24,972
35,496	24,970
35,598	24,970
35,700	24,969
35,802	24,969
35,904	24,969
36,006	24,969
36,108	24,969
36,210	24,969
36,312	24,969
36,414	24,969
36,516	24,969
36,618	24,969
36,720	24,968
36,822	24,968
36,924	24,968
37,026	24,968
37,128	24,968
37,230	24,969
37,332	24,969
37,434	24,971
37,536	24,971
37,638	24,971
37,740	24,972
37,842	24,972
37,944	24,971
38,046	24,971
38,148	24,971
38,250	24,971
38,352	24,971
38,454	24,971
38,556	24,971
38,658	24,971
38,760	24,970
38,862	24,970
38,964	24,970
39,066	24,970
39,168	24,970
39,270	24,969
39,372	24,969
39,474	24,968
39,576	24,968
39,678	24,968
39,780	24,968
39,882	24,968
39,984	24,968
40,086	24,968
40,188	24,969
40,290	24,969
40,392	24,969
40,494	24,969
40,596	24,969
40,698	24,969
40,800	24,969
40,902	24,969
41,004	24,969
41,106	24,969
41,208	24,969
41,310	24,969
41,412	24,969
41,514	24,969
41,616	24,969
41,718	24,969
41,820	24,969
41,922	24,969
42,024	24,970
42,126	24,970
42,228	24,970
42,330	24,970
42,432	24,970
42,534	24,970
42,636	24,970
42,738	24,971
42,840	24,971
42,942	24,971
43,044	24,972
43,146	24,972
43,248	24,972
43,350	24,972
43,452	24,972
43,554	24,972
43,656	24,972
43,759	24,971
43,861	24,971
43,963	24,970
44,065	24,970
44,167	24,970
44,269	24,970
44,371	24,970
44,473	24,969
44,575	24,969
44,677	24,969
44,779	24,969
44,881	24,969
44,983	24,968
45,085	24,968
45,187	24,968
45,289	24,969
45,391	24,969
45,493	24,969
45,595	24,969
45,697	24,969
45,799	24,969
45,901	24,969
46,003	24,969
46,105	24,969
46,207	24,969
46,309	24,970
46,411	24,970
46,513	24,970
46,615	24,970
46,717	24,970
46,819	24,970
46,921	24,970
47,023	24,971
47,125	24,971
47,227	24,971
47,329	24,971
47,431	24,971
47,533	24,971
47,635	24,971
47,737	24,970
47,839	24,970
47,941	24,970
48,043	24,970
48,145	24,970
48,247	24,970
48,349	24,970
48,451	24,970
48,553	24,970
48,655	24,970
48,757	24,970
48,859	24,970
48,961	24,970
49,063	24,970
49,165	24,970
49,267	24,970
49,369	24,970
49,471	24,970
49,573	24,970
49,675	24,970
49,777	24,970
49,879	24,970
49,981	24,969
50,083	24,969
