0,000	27,867
0,101	27,867
0,203	27,865
0,305	27,865
0,407	27,862
0,509	27,862
0,611	27,862
0,713	27,859
0,815	27,859
0,917	27,857
1,019	27,857
1,121	27,857
1,223	27,854
1,325	27,854
1,427	27,851
1,529	27,851
1,631	27,851
1,733	27,848
1,835	27,848
1,937	27,845
2,039	27,845
2,141	27,845
2,243	27,843
2,345	27,843
2,447	27,838
2,549	27,838
2,651	27,835
2,753	27,835
2,855	27,835
2,957	27,832
3,059	27,832
3,161	27,829
3,263	27,829
3,365	27,829
3,467	27,827
3,569	27,827
3,671	27,825
3,773	27,825
3,875	27,825
3,977	27,822
4,079	27,822
4,181	27,819
4,283	27,819
4,385	27,819
4,487	27,816
4,589	27,816
4,692	27,812
4,793	27,812
4,895	27,812
4,997	27,809
5,099	27,809
5,201	27,806
5,303	27,806
5,405	27,806
5,507	27,803
5,609	27,803
5,711	27,800
5,813	27,800
5,915	27,800
6,017	27,800
6,119	27,800
6,221	27,798
6,323	27,798
6,425	27,797
6,527	27,797
6,629	27,797
6,731	27,797
6,833	27,797
6,935	27,796
7,037	27,796
7,139	27,796
7,241	27,795
7,343	27,795
7,445	27,794
7,547	27,794
7,649	27,794
7,751	27,792
7,853	27,792
7,955	27,790
8,057	27,790
8,159	27,790
8,261	27,788
8,363	27,788
8,465	27,787
8,567	27,787
8,669	27,787
8,772	27,787
8,874	27,787
8,976	27,786
9,078	27,786
9,180	27,786
9,282	27,785
9,384	27,785
9,486	27,785
9,588	27,785
9,690	27,785
9,792	27,785
9,893	27,785
9,995	27,785
10,097	27,785
10,199	27,785
10,301	27,785
10,403	27,785
10,505	27,784
10,607	27,784
10,709	27,783
10,811	27,783
10,913	27,783
11,015	27,783
11,117	27,783
11,219	27,783
11,321	27,783
11,423	27,783
11,525	27,782
11,627	27,782
11,729	27,780
11,831	27,780
11,933	27,780
12,035	27,779
12,137	27,779
12,239	27,778
12,341	27,778
12,443	27,778
12,545	27,779
12,647	27,779
12,749	27,777
12,851	27,777
12,953	27,777
13,055	27,775
13,157	27,775
13,259	27,774
13,361	27,774
13,463	27,772
13,565	27,772
13,667	27,772
13,769	27,770
13,871	27,770
13,973	27,770
14,075	27,770
14,177	27,770
14,279	27,768
14,381	27,768
14,483	27,766
14,585	27,766
14,687	27,766
14,789	27,764
14,891	27,764
14,993	27,763
15,095	27,763
15,197	27,763
15,299	27,763
15,401	27,763
15,503	27,763
15,605	27,763
15,707	27,763
15,809	27,763
15,911	27,763
16,013	27,762
16,115	27,762
16,217	27,762
16,319	27,762
16,421	27,762
16,523	27,762
16,625	27,762
16,727	27,763
16,829	27,763
16,931	27,763
17,033	27,763
17,135	27,763
17,237	27,763
17,339	27,763
17,441	27,763
17,543	27,763
17,645	27,763
17,747	27,761
17,849	27,761
17,951	27,761
18,053	27,760
18,155	27,760
18,257	27,760
18,359	27,760
18,461	27,760
18,563	27,759
18,665	27,759
18,767	27,760
18,869	27,760
18,971	27,760
19,073	27,761
19,175	27,761
19,277	27,761
19,379	27,761
19,481	27,759
19,583	27,759
19,685	27,759
19,787	27,757
19,889	27,757
19,991	27,755
20,093	27,755
20,195	27,755
20,297	27,755
20,399	27,755
20,501	27,753
20,603	27,753
20,705	27,753
20,807	27,752
20,909	27,752
21,011	27,751
21,113	27,751
21,215	27,751
21,317	27,748
21,419	27,748
21,521	27,748
21,623	27,748
21,725	27,748
21,827	27,748
21,929	27,748
22,031	27,747
22,133	27,747
22,235	27,747
22,337	27,747
22,439	27,747
22,541	27,746
22,643	27,746
22,745	27,746
22,847	27,746
22,949	27,746
23,051	27,747
23,153	27,747
23,255	27,748
23,357	27,748
23,459	27,748
23,561	27,749
23,663	27,749
23,765	27,748
23,867	27,748
23,969	27,748
24,071	27,748
24,173	27,748
24,275	27,749
24,377	27,749
24,479	27,749
24,581	27,749
24,683	27,749
24,785	27,747
24,887	27,747
24,989	27,747
25,091	27,746
25,193	27,746
25,295	27,746
25,397	27,746
25,499	27,746
25,601	27,746
25,703	27,746
25,805	27,746
25,907	27,746
26,009	27,745
26,111	27,745
26,213	27,745
26,316	27,745
26,418	27,745
26,520	27,745
26,622	27,745
26,724	27,745
26,826	27,746
26,928	27,746
27,030	27,745
27,132	27,745
27,234	27,745
27,336	27,745
27,437	27,745
27,539	27,746
27,641	27,746
27,743	27,746
27,845	27,745
27,947	27,745
28,049	27,745
28,151	27,745
28,253	27,745
28,355	27,745
28,457	27,745
28,559	27,745
28,661	27,745
